service,operation,status_code,error_code,error_message,is_implemented
ec2,DeleteManagedPrefixList,500,InternalError,"exception while calling ec2.DeleteManagedPrefixList: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 67, in _call
    return fallthrough_handler(context, req)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 83, in _proxy_moto
    return call_moto(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 46, in call_moto
    return dispatch_to_backend(context, dispatch_to_moto, include_response_metadata)
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 120, in dispatch_to_backend
    http_response = http_request_dispatcher(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 111, in dispatch_to_moto
    response = dispatch(request, request.url, request.headers)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 225, in dispatch
    return cls()._dispatch(*args, **kwargs)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 366, in _dispatch
    return self.call_action()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 455, in call_action
    response = method()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/ec2/responses/vpcs.py"", line 318, in delete_managed_prefix_list
    managed_prefix_list = self.ec2_backend.delete_managed_prefix_list(
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/ec2/models/managed_prefixes.py"", line 101, in delete_managed_prefix_list
    managed_prefix_list.state = ""delete-complete""
AttributeError: 'NoneType' object has no attribute 'state'
",True
ec2,DeleteNatGateway,500,InternalError,"exception while calling ec2.DeleteNatGateway: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 67, in _call
    return fallthrough_handler(context, req)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 83, in _proxy_moto
    return call_moto(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 46, in call_moto
    return dispatch_to_backend(context, dispatch_to_moto, include_response_metadata)
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 120, in dispatch_to_backend
    http_response = http_request_dispatcher(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 111, in dispatch_to_moto
    response = dispatch(request, request.url, request.headers)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 225, in dispatch
    return cls()._dispatch(*args, **kwargs)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 366, in _dispatch
    return self.call_action()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 455, in call_action
    response = method()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/ec2/responses/nat_gateways.py"", line 24, in delete_nat_gateway
    nat_gateway = self.ec2_backend.delete_nat_gateway(nat_gateway_id)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/ec2/models/nat_gateways.py"", line 143, in delete_nat_gateway
    nat_gw.state = ""deleted""
AttributeError: 'NoneType' object has no attribute 'state'
",True
ec2,DeleteNetworkAcl,400,InvalidNetworkAclID.NotFound,The network acl ID 'global' does not exist,True
ec2,DeleteNetworkAclEntry,400,InvalidNetworkAclID.NotFound,The network acl ID 'poncho' does not exist,True
ec2,DeleteNetworkInsightsAccessScope,501,InternalFailure,API action 'DeleteNetworkInsightsAccessScope' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteNetworkInsightsAccessScopeAnalysis,501,InternalFailure,API action 'DeleteNetworkInsightsAccessScopeAnalysis' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteNetworkInsightsAnalysis,501,InternalFailure,API action 'DeleteNetworkInsightsAnalysis' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteNetworkInsightsPath,501,InternalFailure,API action 'DeleteNetworkInsightsPath' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteNetworkInterface,412,DryRunOperation,"An error occurred (DryRunOperation) when calling the DeleteNetworkInterface operation: Request would have succeeded, but DryRun flag is set",True
ec2,DeleteNetworkInterfacePermission,501,InternalFailure,API action 'DeleteNetworkInterfacePermission' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeletePlacementGroup,412,DryRunOperation,"An error occurred (DryRunOperation) when calling the DeletePlacementGroup operation: Request would have succeeded, but DryRun flag is set",True
ec2,DeletePublicIpv4Pool,501,InternalFailure,API action 'DeletePublicIpv4Pool' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteQueuedReservedInstances,501,InternalFailure,API action 'DeleteQueuedReservedInstances' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteRoute,400,InvalidRouteTableID.NotFound,The routeTable ID 'except' does not exist,True
ec2,DeleteRouteTable,400,InvalidRouteTableID.NotFound,The routeTable ID 'poncho' does not exist,True
ec2,DeleteSecurityGroup,412,DryRunOperation,"An error occurred (DryRunOperation) when calling the DeleteSecurityGroup operation: Request would have succeeded, but DryRun flag is set",True
ec2,DeleteSnapshot,412,DryRunOperation,"An error occurred (DryRunOperation) when calling the DeleteSnapshot operation: Request would have succeeded, but DryRun flag is set",True
ec2,DeleteSpotDatafeedSubscription,412,DryRunOperation,"An error occurred (DryRunOperation) when calling the DeleteSpotDatafeedSubscription operation: Request would have succeeded, but DryRun flag is set",True
ec2,DeleteSubnet,400,InvalidSubnetID.NotFound,The subnet ID 'proton' does not exist,True
ec2,DeleteSubnetCidrReservation,501,InternalFailure,API action 'DeleteSubnetCidrReservation' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteTags,400,InvalidID,The ID 'except' is not valid,True
ec2,DeleteTrafficMirrorFilter,501,InternalFailure,API action 'DeleteTrafficMirrorFilter' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteTrafficMirrorFilterRule,501,InternalFailure,API action 'DeleteTrafficMirrorFilterRule' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteTrafficMirrorSession,501,InternalFailure,API action 'DeleteTrafficMirrorSession' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteTrafficMirrorTarget,501,InternalFailure,API action 'DeleteTrafficMirrorTarget' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteTransitGateway,500,InternalError,"exception while calling ec2.DeleteTransitGateway: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 67, in _call
    return fallthrough_handler(context, req)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 83, in _proxy_moto
    return call_moto(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 46, in call_moto
    return dispatch_to_backend(context, dispatch_to_moto, include_response_metadata)
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 120, in dispatch_to_backend
    http_response = http_request_dispatcher(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 111, in dispatch_to_moto
    response = dispatch(request, request.url, request.headers)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 225, in dispatch
    return cls()._dispatch(*args, **kwargs)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 366, in _dispatch
    return self.call_action()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 455, in call_action
    response = method()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/ec2/responses/transit_gateways.py"", line 37, in delete_transit_gateway
    transit_gateway = self.ec2_backend.delete_transit_gateway(transit_gateway_id)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/ec2/models/transit_gateway.py"", line 109, in delete_transit_gateway
    return self.transit_gateways.pop(transit_gateway_id)
KeyError: 'global'
",True
ec2,DeleteTransitGatewayConnect,501,InternalFailure,API action 'DeleteTransitGatewayConnect' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteTransitGatewayConnectPeer,501,InternalFailure,API action 'DeleteTransitGatewayConnectPeer' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteTransitGatewayMulticastDomain,501,InternalFailure,API action 'DeleteTransitGatewayMulticastDomain' for service 'ec2' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
ec2,DeleteTransitGatewayPeeringAttachment,500,InternalError,"exception while calling ec2.DeleteTransitGatewayPeeringAttachment: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 67, in _call
    return fallthrough_handler(context, req)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 83, in _proxy_moto
    return call_moto(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 46, in call_moto
    return dispatch_to_backend(context, dispatch_to_moto, include_response_metadata)
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 120, in dispatch_to_backend
    http_response = http_request_dispatcher(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 111, in dispatch_to_moto
    response = dispatch(request, request.url, request.headers)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 225, in dispatch
    return cls()._dispatch(*args, **kwargs)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 366, in _dispatch
    return self.call_action()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 455, in call_action
    response = method()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/ec2/responses/transit_gateway_attachments.py"", line 185, in delete_transit_gateway_peering_attachment
    self.ec2_backend.delete_transit_gateway_peering_attachment(
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/ec2/models/transit_gateway_attachments.py"", line 304, in delete_transit_gateway_peering_attachment
    transit_gateway_attachment = self.transit_gateway_attachments[
KeyError: 'latest'
",True
